buffer_size_gb,command,config,cpu_node,duration,enable_numa,label,mem_node,memory_numa_node,num_readers,num_writers,numa_node,random_access,read_bandwidth_mbps,read_ratio,returncode,status,stderr,stdout,test_duration,threads,total_bandwidth_mbps,total_iops,used_numa_alloc,wall_clock_s,write_bandwidth_mbps
64.0,/root/schedcp/workloads/cxl-micro/double_bandwidth -N 0 -M 1 --buffer-size 68719476736 --threads 4 --duration 10 --read-ratio 0.75 --json --random,cxl_node1,0,10,True,CXL Node 1,1,1,3,1,0,True,12839.1,0.75,0,success,,"{
  ""test_duration"": 10.0001,
  ""buffer_size"": 68719476736,
  ""block_size"": 4096,
  ""num_threads"": 4,
  ""read_ratio"": 0.75,
  ""num_readers"": 3,
  ""num_writers"": 1,
  ""read_bandwidth_mbps"": 12839.1,
  ""read_iops"": 3.28682e+06,
  ""write_bandwidth_mbps"": 4504.39,
  ""write_iops"": 1.15312e+06,
  ""total_bandwidth_mbps"": 17343.5,
  ""total_iops"": 4.43994e+06,
  ""total_read_bytes"": 134629502976,
  ""total_write_bytes"": 47232471040,
  ""total_read_ops"": 32868531,
  ""total_write_ops"": 11531365,
  ""numa_node"": 0,
  ""enable_numa"": true,
  ""memory_numa_node"": 1,
  ""used_numa_alloc"": true,
  ""device_path"": """",
  ""use_mmap"": false,
  ""is_cxl_mem"": false,
  ""random_access"": true
}
",10.0001,4,17343.5,4439940.0,True,35.8659234046936,4504.39
64.0,/root/schedcp/workloads/cxl-micro/double_bandwidth -N 0 -M 1 --buffer-size 68719476736 --threads 4 --duration 10 --read-ratio 0.85 --json --random,cxl_node1,0,10,True,CXL Node 1,1,1,3,1,0,True,12874.1,0.85,0,success,,"{
  ""test_duration"": 10.0002,
  ""buffer_size"": 68719476736,
  ""block_size"": 4096,
  ""num_threads"": 4,
  ""read_ratio"": 0.85,
  ""num_readers"": 3,
  ""num_writers"": 1,
  ""read_bandwidth_mbps"": 12874.1,
  ""read_iops"": 3.29577e+06,
  ""write_bandwidth_mbps"": 4507.13,
  ""write_iops"": 1.15382e+06,
  ""total_bandwidth_mbps"": 17381.2,
  ""total_iops"": 4.44959e+06,
  ""total_read_bytes"": 134996914176,
  ""total_write_bytes"": 47261433856,
  ""total_read_ops"": 32958231,
  ""total_write_ops"": 11538436,
  ""numa_node"": 0,
  ""enable_numa"": true,
  ""memory_numa_node"": 1,
  ""used_numa_alloc"": true,
  ""device_path"": """",
  ""use_mmap"": false,
  ""is_cxl_mem"": false,
  ""random_access"": true
}
",10.0002,4,17381.2,4449590.0,True,36.05860090255737,4507.13
64.0,/root/schedcp/workloads/cxl-micro/double_bandwidth -N 0 -M 1 --buffer-size 68719476736 --threads 4 --duration 10 --read-ratio 0.95 --json --random,cxl_node1,0,10,True,CXL Node 1,1,1,3,1,0,True,12844.5,0.95,0,success,,"{
  ""test_duration"": 10.0001,
  ""buffer_size"": 68719476736,
  ""block_size"": 4096,
  ""num_threads"": 4,
  ""read_ratio"": 0.95,
  ""num_readers"": 3,
  ""num_writers"": 1,
  ""read_bandwidth_mbps"": 12844.5,
  ""read_iops"": 3.2882e+06,
  ""write_bandwidth_mbps"": 4511.29,
  ""write_iops"": 1.15489e+06,
  ""total_bandwidth_mbps"": 17355.8,
  ""total_iops"": 4.44309e+06,
  ""total_read_bytes"": 134686146560,
  ""total_write_bytes"": 47304790016,
  ""total_read_ops"": 32882360,
  ""total_write_ops"": 11549021,
  ""numa_node"": 0,
  ""enable_numa"": true,
  ""memory_numa_node"": 1,
  ""used_numa_alloc"": true,
  ""device_path"": """",
  ""use_mmap"": false,
  ""is_cxl_mem"": false,
  ""random_access"": true
}
",10.0001,4,17355.8,4443090.0,True,35.11605906486511,4511.29
64.0,/root/schedcp/workloads/cxl-micro/double_bandwidth -N 0 -M 1 --buffer-size 68719476736 --threads 4 --duration 10 --read-ratio 1.0 --json --random,cxl_node1,0,10,True,CXL Node 1,1,1,4,0,0,True,19750.5,1.0,0,success,,"{
  ""test_duration"": 10.0001,
  ""buffer_size"": 68719476736,
  ""block_size"": 4096,
  ""num_threads"": 4,
  ""read_ratio"": 1,
  ""num_readers"": 4,
  ""num_writers"": 0,
  ""read_bandwidth_mbps"": 19750.5,
  ""read_iops"": 5.05613e+06,
  ""write_bandwidth_mbps"": 0,
  ""write_iops"": 0,
  ""total_bandwidth_mbps"": 19750.5,
  ""total_iops"": 5.05613e+06,
  ""total_read_bytes"": 207100751872,
  ""total_write_bytes"": 0,
  ""total_read_ops"": 50561707,
  ""total_write_ops"": 0,
  ""numa_node"": 0,
  ""enable_numa"": true,
  ""memory_numa_node"": 1,
  ""used_numa_alloc"": true,
  ""device_path"": """",
  ""use_mmap"": false,
  ""is_cxl_mem"": false,
  ""random_access"": true
}
",10.0001,4,19750.5,5056130.0,True,35.724751710891724,0
64.0,/root/schedcp/workloads/cxl-micro/double_bandwidth -N 0 -M 1 --buffer-size 68719476736 --threads 16 --duration 10 --read-ratio 0.0 --json --random,cxl_node1,0,10,True,CXL Node 1,1,1,0,16,0,True,0,0.0,0,success,,"{
  ""test_duration"": 10.0002,
  ""buffer_size"": 68719476736,
  ""block_size"": 4096,
  ""num_threads"": 16,
  ""read_ratio"": 0,
  ""num_readers"": 0,
  ""num_writers"": 16,
  ""read_bandwidth_mbps"": 0,
  ""read_iops"": 0,
  ""write_bandwidth_mbps"": 15665.8,
  ""write_iops"": 4.01045e+06,
  ""total_bandwidth_mbps"": 15665.8,
  ""total_iops"": 4.01045e+06,
  ""total_read_bytes"": 0,
  ""total_write_bytes"": 164271009792,
  ""total_read_ops"": 0,
  ""total_write_ops"": 40105227,
  ""numa_node"": 0,
  ""enable_numa"": true,
  ""memory_numa_node"": 1,
  ""used_numa_alloc"": true,
  ""device_path"": """",
  ""use_mmap"": false,
  ""is_cxl_mem"": false,
  ""random_access"": true
}
",10.0002,16,15665.8,4010450.0,True,35.95726490020752,15665.8
64.0,/root/schedcp/workloads/cxl-micro/double_bandwidth -N 0 -M 1 --buffer-size 68719476736 --threads 16 --duration 10 --read-ratio 0.15 --json --random,cxl_node1,0,10,True,CXL Node 1,1,1,2,14,0,True,2242.56,0.15,0,success,,"{
  ""test_duration"": 10.0002,
  ""buffer_size"": 68719476736,
  ""block_size"": 4096,
  ""num_threads"": 16,
  ""read_ratio"": 0.15,
  ""num_readers"": 2,
  ""num_writers"": 14,
  ""read_bandwidth_mbps"": 2242.56,
  ""read_iops"": 574096,
  ""write_bandwidth_mbps"": 14705.6,
  ""write_iops"": 3.76463e+06,
  ""total_bandwidth_mbps"": 16948.2,
  ""total_iops"": 4.33873e+06,
  ""total_read_bytes"": 23515381760,
  ""total_write_bytes"": 154202030080,
  ""total_read_ops"": 5741060,
  ""total_write_ops"": 37646980,
  ""numa_node"": 0,
  ""enable_numa"": true,
  ""memory_numa_node"": 1,
  ""used_numa_alloc"": true,
  ""device_path"": """",
  ""use_mmap"": false,
  ""is_cxl_mem"": false,
  ""random_access"": true
}
",10.0002,16,16948.2,4338730.0,True,35.400694608688354,14705.6
64.0,/root/schedcp/workloads/cxl-micro/double_bandwidth -N 0 -M 1 --buffer-size 68719476736 --threads 16 --duration 10 --read-ratio 0.25 --json --random,cxl_node1,0,10,True,CXL Node 1,1,1,4,12,0,True,4660.09,0.25,0,success,,"{
  ""test_duration"": 10.0004,
  ""buffer_size"": 68719476736,
  ""block_size"": 4096,
  ""num_threads"": 16,
  ""read_ratio"": 0.25,
  ""num_readers"": 4,
  ""num_writers"": 12,
  ""read_bandwidth_mbps"": 4660.09,
  ""read_iops"": 1.19298e+06,
  ""write_bandwidth_mbps"": 13548.1,
  ""write_iops"": 3.46832e+06,
  ""total_bandwidth_mbps"": 18208.2,
  ""total_iops"": 4.6613e+06,
  ""total_read_bytes"": 48866684928,
  ""total_write_bytes"": 142068285440,
  ""total_read_ops"": 11930343,
  ""total_write_ops"": 34684640,
  ""numa_node"": 0,
  ""enable_numa"": true,
  ""memory_numa_node"": 1,
  ""used_numa_alloc"": true,
  ""device_path"": """",
  ""use_mmap"": false,
  ""is_cxl_mem"": false,
  ""random_access"": true
}
",10.0004,16,18208.2,4661300.0,True,35.156784772872925,13548.1
64.0,/root/schedcp/workloads/cxl-micro/double_bandwidth -N 0 -M 1 --buffer-size 68719476736 --threads 16 --duration 10 --read-ratio 0.35 --json --random,cxl_node1,0,10,True,CXL Node 1,1,1,5,11,0,True,5942.19,0.35,0,success,,"{
  ""test_duration"": 10.0003,
  ""buffer_size"": 68719476736,
  ""block_size"": 4096,
  ""num_threads"": 16,
  ""read_ratio"": 0.35,
  ""num_readers"": 5,
  ""num_writers"": 11,
  ""read_bandwidth_mbps"": 5942.19,
  ""read_iops"": 1.5212e+06,
  ""write_bandwidth_mbps"": 12905.6,
  ""write_iops"": 3.30382e+06,
  ""total_bandwidth_mbps"": 18847.7,
  ""total_iops"": 4.82502e+06,
  ""total_read_bytes"": 62310477824,
  ""total_write_bytes"": 135329136640,
  ""total_read_ops"": 15212519,
  ""total_write_ops"": 33039340,
  ""numa_node"": 0,
  ""enable_numa"": true,
  ""memory_numa_node"": 1,
  ""used_numa_alloc"": true,
  ""device_path"": """",
  ""use_mmap"": false,
  ""is_cxl_mem"": false,
  ""random_access"": true
}
",10.0003,16,18847.7,4825020.0,True,35.37491822242737,12905.6
64.0,/root/schedcp/workloads/cxl-micro/double_bandwidth -N 0 -M 1 --buffer-size 68719476736 --threads 16 --duration 10 --read-ratio 0.45 --json --random,cxl_node1,0,10,True,CXL Node 1,1,1,7,9,0,True,8346.21,0.45,0,success,,"{
  ""test_duration"": 10.0002,
  ""buffer_size"": 68719476736,
  ""block_size"": 4096,
  ""num_threads"": 16,
  ""read_ratio"": 0.45,
  ""num_readers"": 7,
  ""num_writers"": 9,
  ""read_bandwidth_mbps"": 8346.21,
  ""read_iops"": 2.13663e+06,
  ""write_bandwidth_mbps"": 11456.8,
  ""write_iops"": 2.93294e+06,
  ""total_bandwidth_mbps"": 19803,
  ""total_iops"": 5.06957e+06,
  ""total_read_bytes"": 87518130176,
  ""total_write_bytes"": 120135450624,
  ""total_read_ops"": 21366731,
  ""total_write_ops"": 29329944,
  ""numa_node"": 0,
  ""enable_numa"": true,
  ""memory_numa_node"": 1,
  ""used_numa_alloc"": true,
  ""device_path"": """",
  ""use_mmap"": false,
  ""is_cxl_mem"": false,
  ""random_access"": true
}
",10.0002,16,19803,5069570.0,True,35.29577612876892,11456.8
64.0,/root/schedcp/workloads/cxl-micro/double_bandwidth -N 0 -M 1 --buffer-size 68719476736 --threads 16 --duration 10 --read-ratio 0.5 --json --random,cxl_node1,0,10,True,CXL Node 1,1,1,8,8,0,True,10183.2,0.5,0,success,,"{
  ""test_duration"": 10.0002,
  ""buffer_size"": 68719476736,
  ""block_size"": 4096,
  ""num_threads"": 16,
  ""read_ratio"": 0.5,
  ""num_readers"": 8,
  ""num_writers"": 8,
  ""read_bandwidth_mbps"": 10183.2,
  ""read_iops"": 2.6069e+06,
  ""write_bandwidth_mbps"": 10118.7,
  ""write_iops"": 2.59039e+06,
  ""total_bandwidth_mbps"": 20301.9,
  ""total_iops"": 5.19729e+06,
  ""total_read_bytes"": 106780426240,
  ""total_write_bytes"": 106104365056,
  ""total_read_ops"": 26069440,
  ""total_write_ops"": 25904386,
  ""numa_node"": 0,
  ""enable_numa"": true,
  ""memory_numa_node"": 1,
  ""used_numa_alloc"": true,
  ""device_path"": """",
  ""use_mmap"": false,
  ""is_cxl_mem"": false,
  ""random_access"": true
}
",10.0002,16,20301.9,5197290.0,True,35.292325258255005,10118.7
64.0,/root/schedcp/workloads/cxl-micro/double_bandwidth -N 0 -M 1 --buffer-size 68719476736 --threads 16 --duration 10 --read-ratio 0.55 --json --random,cxl_node1,0,10,True,CXL Node 1,1,1,8,8,0,True,9682.23,0.55,0,success,,"{
  ""test_duration"": 10.0002,
  ""buffer_size"": 68719476736,
  ""block_size"": 4096,
  ""num_threads"": 16,
  ""read_ratio"": 0.55,
  ""num_readers"": 8,
  ""num_writers"": 8,
  ""read_bandwidth_mbps"": 9682.23,
  ""read_iops"": 2.47865e+06,
  ""write_bandwidth_mbps"": 10496.5,
  ""write_iops"": 2.68711e+06,
  ""total_bandwidth_mbps"": 20178.8,
  ""total_iops"": 5.16576e+06,
  ""total_read_bytes"": 101528023040,
  ""total_write_bytes"": 110066692096,
  ""total_read_ops"": 24787115,
  ""total_write_ops"": 26871751,
  ""numa_node"": 0,
  ""enable_numa"": true,
  ""memory_numa_node"": 1,
  ""used_numa_alloc"": true,
  ""device_path"": """",
  ""use_mmap"": false,
  ""is_cxl_mem"": false,
  ""random_access"": true
}
",10.0002,16,20178.8,5165760.0,True,35.21646308898926,10496.5
64.0,/root/schedcp/workloads/cxl-micro/double_bandwidth -N 0 -M 1 --buffer-size 68719476736 --threads 16 --duration 10 --read-ratio 0.65 --json --random,cxl_node1,0,10,True,CXL Node 1,1,1,10,6,0,True,11985.6,0.65,0,success,,"{
  ""test_duration"": 10.0002,
  ""buffer_size"": 68719476736,
  ""block_size"": 4096,
  ""num_threads"": 16,
  ""read_ratio"": 0.65,
  ""num_readers"": 10,
  ""num_writers"": 6,
  ""read_bandwidth_mbps"": 11985.6,
  ""read_iops"": 3.0683e+06,
  ""write_bandwidth_mbps"": 8609.76,
  ""write_iops"": 2.2041e+06,
  ""total_bandwidth_mbps"": 20595.3,
  ""total_iops"": 5.2724e+06,
  ""total_read_bytes"": 125680791552,
  ""total_write_bytes"": 90282127360,
  ""total_read_ops"": 30683787,
  ""total_write_ops"": 22041535,
  ""numa_node"": 0,
  ""enable_numa"": true,
  ""memory_numa_node"": 1,
  ""used_numa_alloc"": true,
  ""device_path"": """",
  ""use_mmap"": false,
  ""is_cxl_mem"": false,
  ""random_access"": true
}
",10.0002,16,20595.3,5272400.0,True,35.320375204086304,8609.76
64.0,/root/schedcp/workloads/cxl-micro/double_bandwidth -N 0 -M 1 --buffer-size 68719476736 --threads 16 --duration 10 --read-ratio 0.75 --json --random,cxl_node1,0,10,True,CXL Node 1,1,1,12,4,0,True,15067,0.75,0,success,,"{
  ""test_duration"": 10.0003,
  ""buffer_size"": 68719476736,
  ""block_size"": 4096,
  ""num_threads"": 16,
  ""read_ratio"": 0.75,
  ""num_readers"": 12,
  ""num_writers"": 4,
  ""read_bandwidth_mbps"": 15067,
  ""read_iops"": 3.85714e+06,
  ""write_bandwidth_mbps"": 5820.25,
  ""write_iops"": 1.48998e+06,
  ""total_bandwidth_mbps"": 20887.2,
  ""total_iops"": 5.34713e+06,
  ""total_read_bytes"": 157993263104,
  ""total_write_bytes"": 61031542784,
  ""total_read_ops"": 38572574,
  ""total_write_ops"": 14900279,
  ""numa_node"": 0,
  ""enable_numa"": true,
  ""memory_numa_node"": 1,
  ""used_numa_alloc"": true,
  ""device_path"": """",
  ""use_mmap"": false,
  ""is_cxl_mem"": false,
  ""random_access"": true
}
",10.0003,16,20887.2,5347130.0,True,35.37865090370178,5820.25
64.0,/root/schedcp/workloads/cxl-micro/double_bandwidth -N 0 -M 1 --buffer-size 68719476736 --threads 16 --duration 10 --read-ratio 0.85 --json --random,cxl_node1,0,10,True,CXL Node 1,1,1,13,3,0,True,16811.5,0.85,0,success,,"{
  ""test_duration"": 10.0002,
  ""buffer_size"": 68719476736,
  ""block_size"": 4096,
  ""num_threads"": 16,
  ""read_ratio"": 0.85,
  ""num_readers"": 13,
  ""num_writers"": 3,
  ""read_bandwidth_mbps"": 16811.5,
  ""read_iops"": 4.30375e+06,
  ""write_bandwidth_mbps"": 4315.44,
  ""write_iops"": 1.10475e+06,
  ""total_bandwidth_mbps"": 21127,
  ""total_iops"": 5.40851e+06,
  ""total_read_bytes"": 176285523968,
  ""total_write_bytes"": 45251579904,
  ""total_read_ops"": 43038458,
  ""total_write_ops"": 11047749,
  ""numa_node"": 0,
  ""enable_numa"": true,
  ""memory_numa_node"": 1,
  ""used_numa_alloc"": true,
  ""device_path"": """",
  ""use_mmap"": false,
  ""is_cxl_mem"": false,
  ""random_access"": true
}
",10.0002,16,21127,5408510.0,True,35.57224202156067,4315.44
64.0,/root/schedcp/workloads/cxl-micro/double_bandwidth -N 0 -M 1 --buffer-size 68719476736 --threads 16 --duration 10 --read-ratio 0.95 --json --random,cxl_node1,0,10,True,CXL Node 1,1,1,15,1,0,True,20207.8,0.95,0,success,,"{
  ""test_duration"": 10.0002,
  ""buffer_size"": 68719476736,
  ""block_size"": 4096,
  ""num_threads"": 16,
  ""read_ratio"": 0.95,
  ""num_readers"": 15,
  ""num_writers"": 1,
  ""read_bandwidth_mbps"": 20207.8,
  ""read_iops"": 5.1732e+06,
  ""write_bandwidth_mbps"": 1652.67,
  ""write_iops"": 423084,
  ""total_bandwidth_mbps"": 21860.5,
  ""total_iops"": 5.59629e+06,
  ""total_read_bytes"": 211899150336,
  ""total_write_bytes"": 17329917952,
  ""total_read_ops"": 51733191,
  ""total_write_ops"": 4230937,
  ""numa_node"": 0,
  ""enable_numa"": true,
  ""memory_numa_node"": 1,
  ""used_numa_alloc"": true,
  ""device_path"": """",
  ""use_mmap"": false,
  ""is_cxl_mem"": false,
  ""random_access"": true
}
",10.0002,16,21860.5,5596290.0,True,35.38516306877136,1652.67
64.0,/root/schedcp/workloads/cxl-micro/double_bandwidth -N 0 -M 1 --buffer-size 68719476736 --threads 16 --duration 10 --read-ratio 1.0 --json --random,cxl_node1,0,10,True,CXL Node 1,1,1,16,0,0,True,22397.6,1.0,0,success,,"{
  ""test_duration"": 10.0001,
  ""buffer_size"": 68719476736,
  ""block_size"": 4096,
  ""num_threads"": 16,
  ""read_ratio"": 1,
  ""num_readers"": 16,
  ""num_writers"": 0,
  ""read_bandwidth_mbps"": 22397.6,
  ""read_iops"": 5.73378e+06,
  ""write_bandwidth_mbps"": 0,
  ""write_iops"": 0,
  ""total_bandwidth_mbps"": 22397.6,
  ""total_iops"": 5.73378e+06,
  ""total_read_bytes"": 234858475520,
  ""total_write_bytes"": 0,
  ""total_read_ops"": 57338495,
  ""total_write_ops"": 0,
  ""numa_node"": 0,
  ""enable_numa"": true,
  ""memory_numa_node"": 1,
  ""used_numa_alloc"": true,
  ""device_path"": """",
  ""use_mmap"": false,
  ""is_cxl_mem"": false,
  ""random_access"": true
}
",10.0001,16,22397.6,5733780.0,True,35.81340003013611,0
64.0,/root/schedcp/workloads/cxl-micro/double_bandwidth -N 0 -M 1 --buffer-size 68719476736 --threads 64 --duration 10 --read-ratio 0.0 --json --random,cxl_node1,0,10,True,CXL Node 1,1,1,0,64,0,True,0,0.0,0,success,,"{
  ""test_duration"": 10.0005,
  ""buffer_size"": 68719476736,
  ""block_size"": 4096,
  ""num_threads"": 64,
  ""read_ratio"": 0,
  ""num_readers"": 0,
  ""num_writers"": 64,
  ""read_bandwidth_mbps"": 0,
  ""read_iops"": 0,
  ""write_bandwidth_mbps"": 15475,
  ""write_iops"": 3.96159e+06,
  ""total_bandwidth_mbps"": 15475,
  ""total_iops"": 3.96159e+06,
  ""total_read_bytes"": 0,
  ""total_write_bytes"": 162275446784,
  ""total_read_ops"": 0,
  ""total_write_ops"": 39618029,
  ""numa_node"": 0,
  ""enable_numa"": true,
  ""memory_numa_node"": 1,
  ""used_numa_alloc"": true,
  ""device_path"": """",
  ""use_mmap"": false,
  ""is_cxl_mem"": false,
  ""random_access"": true
}
",10.0005,64,15475,3961590.0,True,35.792306661605835,15475
64.0,/root/schedcp/workloads/cxl-micro/double_bandwidth -N 0 -M 1 --buffer-size 68719476736 --threads 64 --duration 10 --read-ratio 0.15 --json --random,cxl_node1,0,10,True,CXL Node 1,1,1,9,55,0,True,2763.26,0.15,0,success,,"{
  ""test_duration"": 10.0005,
  ""buffer_size"": 68719476736,
  ""block_size"": 4096,
  ""num_threads"": 64,
  ""read_ratio"": 0.15,
  ""num_readers"": 9,
  ""num_writers"": 55,
  ""read_bandwidth_mbps"": 2763.26,
  ""read_iops"": 707396,
  ""write_bandwidth_mbps"": 14422.9,
  ""write_iops"": 3.69226e+06,
  ""total_bandwidth_mbps"": 17186.2,
  ""total_iops"": 4.39966e+06,
  ""total_read_bytes"": 28976271360,
  ""total_write_bytes"": 151242088448,
  ""total_read_ops"": 7074285,
  ""total_write_ops"": 36924338,
  ""numa_node"": 0,
  ""enable_numa"": true,
  ""memory_numa_node"": 1,
  ""used_numa_alloc"": true,
  ""device_path"": """",
  ""use_mmap"": false,
  ""is_cxl_mem"": false,
  ""random_access"": true
}
",10.0005,64,17186.2,4399660.0,True,35.76628398895264,14422.9
64.0,/root/schedcp/workloads/cxl-micro/double_bandwidth -N 0 -M 1 --buffer-size 68719476736 --threads 64 --duration 10 --read-ratio 0.25 --json --random,cxl_node1,0,10,True,CXL Node 1,1,1,16,48,0,True,5206.76,0.25,0,success,,"{
  ""test_duration"": 10.0032,
  ""buffer_size"": 68719476736,
  ""block_size"": 4096,
  ""num_threads"": 64,
  ""read_ratio"": 0.25,
  ""num_readers"": 16,
  ""num_writers"": 48,
  ""read_bandwidth_mbps"": 5206.76,
  ""read_iops"": 1.33293e+06,
  ""write_bandwidth_mbps"": 13259,
  ""write_iops"": 3.3943e+06,
  ""total_bandwidth_mbps"": 18465.7,
  ""total_iops"": 4.72723e+06,
  ""total_read_bytes"": 54614425600,
  ""total_write_bytes"": 139075497984,
  ""total_read_ops"": 13333600,
  ""total_write_ops"": 33953979,
  ""numa_node"": 0,
  ""enable_numa"": true,
  ""memory_numa_node"": 1,
  ""used_numa_alloc"": true,
  ""device_path"": """",
  ""use_mmap"": false,
  ""is_cxl_mem"": false,
  ""random_access"": true
}
",10.0032,64,18465.7,4727230.0,True,35.55210828781128,13259
64.0,/root/schedcp/workloads/cxl-micro/double_bandwidth -N 0 -M 1 --buffer-size 68719476736 --threads 64 --duration 10 --read-ratio 0.35 --json --random,cxl_node1,0,10,True,CXL Node 1,1,1,22,42,0,True,7186.28,0.35,0,success,,"{
  ""test_duration"": 10.0032,
  ""buffer_size"": 68719476736,
  ""block_size"": 4096,
  ""num_threads"": 64,
  ""read_ratio"": 0.35,
  ""num_readers"": 22,
  ""num_writers"": 42,
  ""read_bandwidth_mbps"": 7186.28,
  ""read_iops"": 1.83969e+06,
  ""write_bandwidth_mbps"": 12163.4,
  ""write_iops"": 3.11383e+06,
  ""total_bandwidth_mbps"": 19349.7,
  ""total_iops"": 4.95351e+06,
  ""total_read_bytes"": 75377635328,
  ""total_write_bytes"": 127583006720,
  ""total_read_ops"": 18402743,
  ""total_write_ops"": 31148195,
  ""numa_node"": 0,
  ""enable_numa"": true,
  ""memory_numa_node"": 1,
  ""used_numa_alloc"": true,
  ""device_path"": """",
  ""use_mmap"": false,
  ""is_cxl_mem"": false,
  ""random_access"": true
}
",10.0032,64,19349.7,4953510.0,True,35.809203147888184,12163.4
64.0,/root/schedcp/workloads/cxl-micro/double_bandwidth -N 0 -M 1 --buffer-size 68719476736 --threads 64 --duration 10 --read-ratio 0.45 --json --random,cxl_node1,0,10,True,CXL Node 1,1,1,28,36,0,True,9684.34,0.45,0,success,,"{
  ""test_duration"": 10.0003,
  ""buffer_size"": 68719476736,
  ""block_size"": 4096,
  ""num_threads"": 64,
  ""read_ratio"": 0.45,
  ""num_readers"": 28,
  ""num_writers"": 36,
  ""read_bandwidth_mbps"": 9684.34,
  ""read_iops"": 2.47919e+06,
  ""write_bandwidth_mbps"": 10460.3,
  ""write_iops"": 2.67785e+06,
  ""total_bandwidth_mbps"": 20144.7,
  ""total_iops"": 5.15704e+06,
  ""total_read_bytes"": 101550911488,
  ""total_write_bytes"": 109688082432,
  ""total_read_ops"": 24792703,
  ""total_write_ops"": 26779317,
  ""numa_node"": 0,
  ""enable_numa"": true,
  ""memory_numa_node"": 1,
  ""used_numa_alloc"": true,
  ""device_path"": """",
  ""use_mmap"": false,
  ""is_cxl_mem"": false,
  ""random_access"": true
}
",10.0003,64,20144.7,5157040.0,True,35.297144412994385,10460.3
64.0,/root/schedcp/workloads/cxl-micro/double_bandwidth -N 0 -M 1 --buffer-size 68719476736 --threads 64 --duration 10 --read-ratio 0.5 --json --random,cxl_node1,0,10,True,CXL Node 1,1,1,32,32,0,True,10620.6,0.5,0,success,,"{
  ""test_duration"": 10.0003,
  ""buffer_size"": 68719476736,
  ""block_size"": 4096,
  ""num_threads"": 64,
  ""read_ratio"": 0.5,
  ""num_readers"": 32,
  ""num_writers"": 32,
  ""read_bandwidth_mbps"": 10620.6,
  ""read_iops"": 2.71888e+06,
  ""write_bandwidth_mbps"": 9745.68,
  ""write_iops"": 2.49489e+06,
  ""total_bandwidth_mbps"": 20366.3,
  ""total_iops"": 5.21377e+06,
  ""total_read_bytes"": 111368626176,
  ""total_write_bytes"": 102193922048,
  ""total_read_ops"": 27189606,
  ""total_write_ops"": 24949688,
  ""numa_node"": 0,
  ""enable_numa"": true,
  ""memory_numa_node"": 1,
  ""used_numa_alloc"": true,
  ""device_path"": """",
  ""use_mmap"": false,
  ""is_cxl_mem"": false,
  ""random_access"": true
}
",10.0003,64,20366.3,5213770.0,True,35.389851808547974,9745.68
64.0,/root/schedcp/workloads/cxl-micro/double_bandwidth -N 0 -M 1 --buffer-size 68719476736 --threads 64 --duration 10 --read-ratio 0.55 --json --random,cxl_node1,0,10,True,CXL Node 1,1,1,35,29,0,True,12114.9,0.55,0,success,,"{
  ""test_duration"": 10.0012,
  ""buffer_size"": 68719476736,
  ""block_size"": 4096,
  ""num_threads"": 64,
  ""read_ratio"": 0.55,
  ""num_readers"": 35,
  ""num_writers"": 29,
  ""read_bandwidth_mbps"": 12114.9,
  ""read_iops"": 3.1014e+06,
  ""write_bandwidth_mbps"": 8489.64,
  ""write_iops"": 2.17335e+06,
  ""total_bandwidth_mbps"": 20604.5,
  ""total_iops"": 5.27475e+06,
  ""total_read_bytes"": 127048839168,
  ""total_write_bytes"": 89031045120,
  ""total_read_ops"": 31017783,
  ""total_write_ops"": 21736095,
  ""numa_node"": 0,
  ""enable_numa"": true,
  ""memory_numa_node"": 1,
  ""used_numa_alloc"": true,
  ""device_path"": """",
  ""use_mmap"": false,
  ""is_cxl_mem"": false,
  ""random_access"": true
}
",10.0012,64,20604.5,5274750.0,True,36.487592697143555,8489.64
64.0,/root/schedcp/workloads/cxl-micro/double_bandwidth -N 0 -M 1 --buffer-size 68719476736 --threads 64 --duration 10 --read-ratio 0.65 --json --random,cxl_node1,0,10,True,CXL Node 1,1,1,41,23,0,True,13828.9,0.65,0,success,,"{
  ""test_duration"": 10.0003,
  ""buffer_size"": 68719476736,
  ""block_size"": 4096,
  ""num_threads"": 64,
  ""read_ratio"": 0.65,
  ""num_readers"": 41,
  ""num_writers"": 23,
  ""read_bandwidth_mbps"": 13828.9,
  ""read_iops"": 3.54019e+06,
  ""write_bandwidth_mbps"": 6954.71,
  ""write_iops"": 1.78041e+06,
  ""total_bandwidth_mbps"": 20783.6,
  ""total_iops"": 5.32059e+06,
  ""total_read_bytes"": 145010626560,
  ""total_write_bytes"": 72927744000,
  ""total_read_ops"": 35402985,
  ""total_write_ops"": 17804625,
  ""numa_node"": 0,
  ""enable_numa"": true,
  ""memory_numa_node"": 1,
  ""used_numa_alloc"": true,
  ""device_path"": """",
  ""use_mmap"": false,
  ""is_cxl_mem"": false,
  ""random_access"": true
}
",10.0003,64,20783.6,5320590.0,True,36.330692529678345,6954.71
